9.614465948753096569e+00 1.699429316980172189e-02
9.631696174467709426e+00 1.890075853555437529e-02
9.648926400182320506e+00 2.127919092302391763e-02
9.666156625896931587e+00 2.338090037949911229e-02
9.683386851611540891e+00 2.454119668634532903e-02
9.700617077326153748e+00 2.439655220698914301e-02
9.717847303040764828e+00 2.300504375013768046e-02
9.735077528755375909e+00 2.083025021206904789e-02
9.752307754469986989e+00 1.859304181098620987e-02
9.769537980184598069e+00 1.703876450178797020e-02
9.786768205899210926e+00 1.669515420372486361e-02
9.803998431613822007e+00 1.769975299993063050e-02
9.821228657328433087e+00 1.975338842724532612e-02
9.838458883043044167e+00 2.221551680646957627e-02
9.855689108757655248e+00 2.431110686555088690e-02
9.872919334472268105e+00 2.538225439654807902e-02
9.890149560186877409e+00 2.510281310831257232e-02
9.907379785901490266e+00 2.358596985677376481e-02
9.924610011616101346e+00 2.134922455993731177e-02
9.941840237330710650e+00 1.914751746758797460e-02
9.959070463045321731e+00 1.772825426171396879e-02
9.976300688759934587e+00 1.758768065281549747e-02
9.993530914474545668e+00 1.880799274595236145e-02
1.001076114018915675e+01 2.102863483960135810e-02
1.002799136590376783e+01 2.356176118709162395e-02
